altitude,time,flight_level,Energy_Forcing,time_UTC
42000.0,1729856100,420,-0.0,2024-10-25 11:35:00+00:00
42000.0,1729856160,420,-0.0,2024-10-25 11:36:00+00:00
42000.0,1729856220,420,-0.0,2024-10-25 11:37:00+00:00
42000.0,1729856280,420,-0.0,2024-10-25 11:38:00+00:00
42000.0,1729856340,420,-0.0,2024-10-25 11:39:00+00:00
42000.0,1729856400,420,-0.0,2024-10-25 11:40:00+00:00
42000.0,1729856460,420,-0.0,2024-10-25 11:41:00+00:00
42000.0,1729856520,420,-0.0,2024-10-25 11:42:00+00:00
42000.0,1729856580,420,-0.0,2024-10-25 11:43:00+00:00
42000.0,1729856640,420,-0.0,2024-10-25 11:44:00+00:00
42000.0,1729856700,420,-0.0,2024-10-25 11:45:00+00:00
42000.0,1729856760,420,-0.0,2024-10-25 11:46:00+00:00
42000.0,1729856820,420,-0.0,2024-10-25 11:47:00+00:00
42000.0,1729856880,420,-0.0,2024-10-25 11:48:00+00:00
42000.0,1729856940,420,-0.0,2024-10-25 11:49:00+00:00
42000.0,1729857000,420,-0.0,2024-10-25 11:50:00+00:00
42000.0,1729857060,420,-0.0,2024-10-25 11:51:00+00:00
42000.0,1729857120,420,-0.0,2024-10-25 11:52:00+00:00
42000.0,1729857180,420,-0.0,2024-10-25 11:53:00+00:00
42000.0,1729857240,420,-0.0,2024-10-25 11:54:00+00:00
42000.0,1729857300,420,-0.0,2024-10-25 11:55:00+00:00
42000.0,1729857360,420,-0.0,2024-10-25 11:56:00+00:00
42000.0,1729857420,420,-0.0,2024-10-25 11:57:00+00:00
42000.0,1729857480,420,-0.0,2024-10-25 11:58:00+00:00
42000.0,1729857540,420,-0.0,2024-10-25 11:59:00+00:00
42000.0,1729857600,420,-0.0,2024-10-25 12:00:00+00:00
42000.0,1729857660,420,-0.0,2024-10-25 12:01:00+00:00
42000.0,1729857720,420,-0.0,2024-10-25 12:02:00+00:00
42000.0,1729857780,420,-0.0,2024-10-25 12:03:00+00:00
42000.0,1729857840,420,-0.0,2024-10-25 12:04:00+00:00
42000.0,1729857900,420,-0.0,2024-10-25 12:05:00+00:00
42000.0,1729857960,420,-0.0,2024-10-25 12:06:00+00:00
42000.0,1729858020,420,-0.0,2024-10-25 12:07:00+00:00
42000.0,1729858080,420,-0.0,2024-10-25 12:08:00+00:00
42000.0,1729858140,420,-0.0,2024-10-25 12:09:00+00:00
42000.0,1729858200,420,-0.0,2024-10-25 12:10:00+00:00
42000.0,1729858260,420,-0.0,2024-10-25 12:11:00+00:00
42000.0,1729858320,420,-0.0,2024-10-25 12:12:00+00:00
42000.0,1729858380,420,-0.0,2024-10-25 12:13:00+00:00
42000.0,1729858440,420,-0.0,2024-10-25 12:14:00+00:00
42000.0,1729858500,420,-0.0,2024-10-25 12:15:00+00:00
42000.0,1729858560,420,-0.0,2024-10-25 12:16:00+00:00
42000.0,1729858620,420,-0.0,2024-10-25 12:17:00+00:00
42000.0,1729858680,420,-0.0,2024-10-25 12:18:00+00:00
42000.0,1729858740,420,-0.0,2024-10-25 12:19:00+00:00
42000.0,1729858800,420,-0.0,2024-10-25 12:20:00+00:00
42000.0,1729858860,420,-0.0,2024-10-25 12:21:00+00:00
42000.0,1729858920,420,-0.0,2024-10-25 12:22:00+00:00
42000.0,1729858980,420,-0.0,2024-10-25 12:23:00+00:00
42000.0,1729859040,420,-0.0,2024-10-25 12:24:00+00:00
42000.0,1729859100,420,-0.0,2024-10-25 12:25:00+00:00
42000.0,1729859160,420,-0.0,2024-10-25 12:26:00+00:00
42000.0,1729859220,420,-0.0,2024-10-25 12:27:00+00:00
42000.0,1729859280,420,-0.0,2024-10-25 12:28:00+00:00
42000.0,1729859340,420,-0.0,2024-10-25 12:29:00+00:00
42000.0,1729859400,420,-0.0,2024-10-25 12:30:00+00:00
42000.0,1729859460,420,-0.0,2024-10-25 12:31:00+00:00
42000.0,1729859520,420,-0.0,2024-10-25 12:32:00+00:00
42000.0,1729859580,420,-0.0,2024-10-25 12:33:00+00:00
42000.0,1729859640,420,-0.0,2024-10-25 12:34:00+00:00
42000.0,1729859700,420,-0.0,2024-10-25 12:35:00+00:00
42000.0,1729859760,420,-0.0,2024-10-25 12:36:00+00:00
42000.0,1729859820,420,-0.0,2024-10-25 12:37:00+00:00
42000.0,1729859880,420,-0.0,2024-10-25 12:38:00+00:00
42000.0,1729859940,420,-0.0,2024-10-25 12:39:00+00:00
42000.0,1729860000,420,-0.0,2024-10-25 12:40:00+00:00
42000.0,1729860060,420,-0.0,2024-10-25 12:41:00+00:00
42000.0,1729860120,420,-0.0,2024-10-25 12:42:00+00:00
42000.0,1729860180,420,-0.0,2024-10-25 12:43:00+00:00
42000.0,1729860240,420,-0.0,2024-10-25 12:44:00+00:00
42000.0,1729860300,420,-0.0,2024-10-25 12:45:00+00:00
42000.0,1729860360,420,-0.0,2024-10-25 12:46:00+00:00
42000.0,1729860420,420,-0.0,2024-10-25 12:47:00+00:00
42000.0,1729860480,420,-0.0,2024-10-25 12:48:00+00:00
42000.0,1729860540,420,-0.0,2024-10-25 12:49:00+00:00
42000.0,1729860600,420,-0.0,2024-10-25 12:50:00+00:00
42000.0,1729860660,420,-0.0,2024-10-25 12:51:00+00:00
42000.0,1729860720,420,-0.0,2024-10-25 12:52:00+00:00
42000.0,1729860780,420,-0.0,2024-10-25 12:53:00+00:00
42000.0,1729860840,420,-0.0,2024-10-25 12:54:00+00:00
42000.0,1729860900,420,-0.0,2024-10-25 12:55:00+00:00
42000.0,1729860960,420,-0.0,2024-10-25 12:56:00+00:00
42000.0,1729861020,420,-0.0,2024-10-25 12:57:00+00:00
42000.0,1729861080,420,-0.0,2024-10-25 12:58:00+00:00
42000.0,1729861140,420,-0.0,2024-10-25 12:59:00+00:00
42000.0,1729861200,420,-0.0,2024-10-25 13:00:00+00:00
42000.0,1729861260,420,-0.0,2024-10-25 13:01:00+00:00
42000.0,1729861320,420,-0.0,2024-10-25 13:02:00+00:00
42000.0,1729861380,420,-0.0,2024-10-25 13:03:00+00:00
42000.0,1729861440,420,-0.0,2024-10-25 13:04:00+00:00
42000.0,1729861500,420,-0.0,2024-10-25 13:05:00+00:00
42000.0,1729861560,420,-0.0,2024-10-25 13:06:00+00:00
42000.0,1729861620,420,-0.0,2024-10-25 13:07:00+00:00
42000.0,1729861680,420,-0.0,2024-10-25 13:08:00+00:00
42000.0,1729861740,420,-0.0,2024-10-25 13:09:00+00:00
42000.0,1729861800,420,-0.0,2024-10-25 13:10:00+00:00
42000.0,1729861860,420,-0.0,2024-10-25 13:11:00+00:00
42000.0,1729861920,420,-0.0,2024-10-25 13:12:00+00:00
42000.0,1729861980,420,-0.0,2024-10-25 13:13:00+00:00
42000.0,1729862040,420,-0.0,2024-10-25 13:14:00+00:00
42000.0,1729862100,420,-0.0,2024-10-25 13:15:00+00:00
42000.0,1729862160,420,-0.0,2024-10-25 13:16:00+00:00
42000.0,1729862220,420,-0.0,2024-10-25 13:17:00+00:00
42000.0,1729862280,420,-0.0,2024-10-25 13:18:00+00:00
42000.0,1729862340,420,-0.0,2024-10-25 13:19:00+00:00
42000.0,1729862400,420,-0.0,2024-10-25 13:20:00+00:00
42000.0,1729862460,420,-0.0,2024-10-25 13:21:00+00:00
42000.0,1729862520,420,-0.0,2024-10-25 13:22:00+00:00
42000.0,1729862580,420,-0.0,2024-10-25 13:23:00+00:00
42000.0,1729862640,420,-0.0,2024-10-25 13:24:00+00:00
42000.0,1729862700,420,-0.0,2024-10-25 13:25:00+00:00
42000.0,1729862760,420,-0.0,2024-10-25 13:26:00+00:00
42000.0,1729862820,420,-0.0,2024-10-25 13:27:00+00:00
42000.0,1729862880,420,-0.0,2024-10-25 13:28:00+00:00
42000.0,1729862940,420,-0.0,2024-10-25 13:29:00+00:00
42000.0,1729863000,420,-0.0,2024-10-25 13:30:00+00:00
42000.0,1729863060,420,-0.0,2024-10-25 13:31:00+00:00
42000.0,1729863120,420,-0.0,2024-10-25 13:32:00+00:00
42000.0,1729863180,420,-0.0,2024-10-25 13:33:00+00:00
42000.0,1729863240,420,-0.0,2024-10-25 13:34:00+00:00
42000.0,1729863300,420,-0.0,2024-10-25 13:35:00+00:00
42000.0,1729863360,420,-0.0,2024-10-25 13:36:00+00:00
42000.0,1729863420,420,-0.0,2024-10-25 13:37:00+00:00
42000.0,1729863480,420,-0.0,2024-10-25 13:38:00+00:00
42000.0,1729863540,420,-0.0,2024-10-25 13:39:00+00:00
42000.0,1729863600,420,-0.0,2024-10-25 13:40:00+00:00
42000.0,1729863660,420,-0.0,2024-10-25 13:41:00+00:00
42000.0,1729863720,420,-0.0,2024-10-25 13:42:00+00:00
42000.0,1729863780,420,-0.0,2024-10-25 13:43:00+00:00
42000.0,1729863840,420,-0.0,2024-10-25 13:44:00+00:00
42000.0,1729863900,420,-0.0,2024-10-25 13:45:00+00:00
42000.0,1729863960,420,-0.0,2024-10-25 13:46:00+00:00
42000.0,1729864020,420,-0.0,2024-10-25 13:47:00+00:00
42000.0,1729864080,420,-0.0,2024-10-25 13:48:00+00:00
42000.0,1729864140,420,-0.0,2024-10-25 13:49:00+00:00
42000.0,1729864200,420,-0.0,2024-10-25 13:50:00+00:00
42000.0,1729864260,420,-0.0,2024-10-25 13:51:00+00:00
42000.0,1729864320,420,-0.0,2024-10-25 13:52:00+00:00
42000.0,1729864380,420,-0.0,2024-10-25 13:53:00+00:00
42000.0,1729864440,420,-0.0,2024-10-25 13:54:00+00:00
42000.0,1729864500,420,-0.0,2024-10-25 13:55:00+00:00
42000.0,1729864560,420,-0.0,2024-10-25 13:56:00+00:00
42000.0,1729864620,420,-0.0,2024-10-25 13:57:00+00:00
42000.0,1729864680,420,-0.0,2024-10-25 13:58:00+00:00
42000.0,1729864740,420,-0.0,2024-10-25 13:59:00+00:00
42000.0,1729864800,420,-0.0,2024-10-25 14:00:00+00:00
42000.0,1729864860,420,-0.0,2024-10-25 14:01:00+00:00
42000.0,1729864920,420,-0.0,2024-10-25 14:02:00+00:00
42000.0,1729864980,420,-0.0,2024-10-25 14:03:00+00:00
42000.0,1729865040,420,-0.0,2024-10-25 14:04:00+00:00
42000.0,1729865100,420,-0.0,2024-10-25 14:05:00+00:00
42000.0,1729865160,420,-0.0,2024-10-25 14:06:00+00:00
42000.0,1729865220,420,-0.0,2024-10-25 14:07:00+00:00
42000.0,1729865280,420,-0.0,2024-10-25 14:08:00+00:00
42000.0,1729865340,420,-0.0,2024-10-25 14:09:00+00:00
42000.0,1729865400,420,-0.0,2024-10-25 14:10:00+00:00
42000.0,1729865460,420,-0.0,2024-10-25 14:11:00+00:00
42000.0,1729865520,420,-0.0,2024-10-25 14:12:00+00:00
42000.0,1729865580,420,-0.0,2024-10-25 14:13:00+00:00
42000.0,1729865640,420,-0.0,2024-10-25 14:14:00+00:00
42000.0,1729865700,420,-0.0,2024-10-25 14:15:00+00:00
42000.0,1729865760,420,-0.0,2024-10-25 14:16:00+00:00
42000.0,1729865820,420,-0.0,2024-10-25 14:17:00+00:00
42000.0,1729865880,420,-0.0,2024-10-25 14:18:00+00:00
42000.0,1729865940,420,-0.0,2024-10-25 14:19:00+00:00
42000.0,1729866000,420,-0.0,2024-10-25 14:20:00+00:00
42000.0,1729866060,420,-0.0,2024-10-25 14:21:00+00:00
42000.0,1729866120,420,-0.0,2024-10-25 14:22:00+00:00
42000.0,1729866180,420,-0.0,2024-10-25 14:23:00+00:00
42000.0,1729866240,420,-0.0,2024-10-25 14:24:00+00:00
42000.0,1729866300,420,-0.0,2024-10-25 14:25:00+00:00
42000.0,1729866360,420,-0.0,2024-10-25 14:26:00+00:00
42000.0,1729866420,420,-0.0,2024-10-25 14:27:00+00:00
42000.0,1729866480,420,-0.0,2024-10-25 14:28:00+00:00
42000.0,1729866540,420,-0.0,2024-10-25 14:29:00+00:00
42000.0,1729866600,420,-0.0,2024-10-25 14:30:00+00:00
42000.0,1729866660,420,-0.0,2024-10-25 14:31:00+00:00
42000.0,1729866720,420,-0.0,2024-10-25 14:32:00+00:00
42000.0,1729866780,420,-0.0,2024-10-25 14:33:00+00:00
42000.0,1729866840,420,-0.0,2024-10-25 14:34:00+00:00
42000.0,1729866900,420,-0.0,2024-10-25 14:35:00+00:00
42000.0,1729866960,420,-0.0,2024-10-25 14:36:00+00:00
42000.0,1729867020,420,-0.0,2024-10-25 14:37:00+00:00
42000.0,1729867080,420,-0.0,2024-10-25 14:38:00+00:00
42000.0,1729867140,420,-0.0,2024-10-25 14:39:00+00:00
42000.0,1729867200,420,-0.0,2024-10-25 14:40:00+00:00
42000.0,1729867260,420,-0.0,2024-10-25 14:41:00+00:00
42000.0,1729867320,420,-0.0,2024-10-25 14:42:00+00:00
42000.0,1729867380,420,-0.0,2024-10-25 14:43:00+00:00
42000.0,1729867440,420,-0.0,2024-10-25 14:44:00+00:00
42000.0,1729867500,420,-0.0,2024-10-25 14:45:00+00:00
42000.0,1729867560,420,-0.0,2024-10-25 14:46:00+00:00
42000.0,1729867620,420,-0.0,2024-10-25 14:47:00+00:00
42000.0,1729867680,420,-0.0,2024-10-25 14:48:00+00:00
42000.0,1729867740,420,-0.0,2024-10-25 14:49:00+00:00
42000.0,1729867800,420,-0.0,2024-10-25 14:50:00+00:00
43000.0,1729846380,430,-0.0,2024-10-25 08:53:00+00:00
43000.0,1729846440,430,-0.0,2024-10-25 08:54:00+00:00
43000.0,1729846500,430,-0.0,2024-10-25 08:55:00+00:00
43000.0,1729846560,430,-0.0,2024-10-25 08:56:00+00:00
43000.0,1729846620,430,-0.0,2024-10-25 08:57:00+00:00
43000.0,1729846680,430,-0.0,2024-10-25 08:58:00+00:00
43000.0,1729846740,430,-0.0,2024-10-25 08:59:00+00:00
43000.0,1729846800,430,-0.0,2024-10-25 09:00:00+00:00
43000.0,1729846860,430,-0.0,2024-10-25 09:01:00+00:00
43000.0,1729846920,430,-0.0,2024-10-25 09:02:00+00:00
43000.0,1729846980,430,-0.0,2024-10-25 09:03:00+00:00
43000.0,1729847040,430,-0.0,2024-10-25 09:04:00+00:00
43000.0,1729847100,430,-0.0,2024-10-25 09:05:00+00:00
43000.0,1729847160,430,-0.0,2024-10-25 09:06:00+00:00
43000.0,1729847220,430,-0.0,2024-10-25 09:07:00+00:00
43000.0,1729847280,430,-0.0,2024-10-25 09:08:00+00:00
43000.0,1729847340,430,-0.0,2024-10-25 09:09:00+00:00
43000.0,1729847400,430,-0.0,2024-10-25 09:10:00+00:00
43000.0,1729847460,430,-0.0,2024-10-25 09:11:00+00:00
43000.0,1729847520,430,-0.0,2024-10-25 09:12:00+00:00
43000.0,1729847580,430,-0.0,2024-10-25 09:13:00+00:00
43000.0,1729847640,430,-0.0,2024-10-25 09:14:00+00:00
43000.0,1729847700,430,-0.0,2024-10-25 09:15:00+00:00
43000.0,1729847760,430,-0.0,2024-10-25 09:16:00+00:00
43000.0,1729847820,430,-0.0,2024-10-25 09:17:00+00:00
43000.0,1729847880,430,-0.0,2024-10-25 09:18:00+00:00
43000.0,1729847940,430,-0.0,2024-10-25 09:19:00+00:00
43000.0,1729848000,430,-0.0,2024-10-25 09:20:00+00:00
43000.0,1729848060,430,-0.0,2024-10-25 09:21:00+00:00
43000.0,1729848120,430,-0.0,2024-10-25 09:22:00+00:00
43000.0,1729848180,430,-0.0,2024-10-25 09:23:00+00:00
43000.0,1729848240,430,-0.0,2024-10-25 09:24:00+00:00
43000.0,1729848300,430,-0.0,2024-10-25 09:25:00+00:00
43000.0,1729848360,430,-0.0,2024-10-25 09:26:00+00:00
43000.0,1729848420,430,-0.0,2024-10-25 09:27:00+00:00
43000.0,1729848480,430,-0.0,2024-10-25 09:28:00+00:00
43000.0,1729848540,430,-0.0,2024-10-25 09:29:00+00:00
43000.0,1729848600,430,-0.0,2024-10-25 09:30:00+00:00
43000.0,1729848660,430,-0.0,2024-10-25 09:31:00+00:00
43000.0,1729848720,430,-0.0,2024-10-25 09:32:00+00:00
43000.0,1729848780,430,-0.0,2024-10-25 09:33:00+00:00
43000.0,1729848840,430,-0.0,2024-10-25 09:34:00+00:00
43000.0,1729848900,430,-0.0,2024-10-25 09:35:00+00:00
43000.0,1729848960,430,-0.0,2024-10-25 09:36:00+00:00
43000.0,1729849020,430,-0.0,2024-10-25 09:37:00+00:00
43000.0,1729849080,430,-0.0,2024-10-25 09:38:00+00:00
43000.0,1729849140,430,-0.0,2024-10-25 09:39:00+00:00
43000.0,1729849200,430,-0.0,2024-10-25 09:40:00+00:00
43000.0,1729849260,430,-0.0,2024-10-25 09:41:00+00:00
43000.0,1729849320,430,-0.0,2024-10-25 09:42:00+00:00
43000.0,1729849380,430,-0.0,2024-10-25 09:43:00+00:00
43000.0,1729849440,430,-0.0,2024-10-25 09:44:00+00:00
43000.0,1729849500,430,-0.0,2024-10-25 09:45:00+00:00
43000.0,1729849560,430,-0.0,2024-10-25 09:46:00+00:00
43000.0,1729849620,430,-0.0,2024-10-25 09:47:00+00:00
43000.0,1729849680,430,-0.0,2024-10-25 09:48:00+00:00
43000.0,1729849740,430,-0.0,2024-10-25 09:49:00+00:00
43000.0,1729849800,430,-0.0,2024-10-25 09:50:00+00:00
43000.0,1729849860,430,-0.0,2024-10-25 09:51:00+00:00
43000.0,1729849920,430,-0.0,2024-10-25 09:52:00+00:00
43000.0,1729849980,430,-0.0,2024-10-25 09:53:00+00:00
43000.0,1729850040,430,-0.0,2024-10-25 09:54:00+00:00
43000.0,1729850100,430,-0.0,2024-10-25 09:55:00+00:00
43000.0,1729850160,430,-0.0,2024-10-25 09:56:00+00:00
43000.0,1729850220,430,-0.0,2024-10-25 09:57:00+00:00
43000.0,1729850280,430,-0.0,2024-10-25 09:58:00+00:00
43000.0,1729850340,430,-0.0,2024-10-25 09:59:00+00:00
43000.0,1729850400,430,-0.0,2024-10-25 10:00:00+00:00
43000.0,1729850460,430,-0.0,2024-10-25 10:01:00+00:00
43000.0,1729850520,430,-0.0,2024-10-25 10:02:00+00:00
43000.0,1729850580,430,-0.0,2024-10-25 10:03:00+00:00
43000.0,1729850640,430,-0.0,2024-10-25 10:04:00+00:00
43000.0,1729850700,430,-0.0,2024-10-25 10:05:00+00:00
43000.0,1729850760,430,-0.0,2024-10-25 10:06:00+00:00
43000.0,1729850820,430,-0.0,2024-10-25 10:07:00+00:00
43000.0,1729850880,430,-0.0,2024-10-25 10:08:00+00:00
43000.0,1729850940,430,-0.0,2024-10-25 10:09:00+00:00
43000.0,1729851000,430,-0.0,2024-10-25 10:10:00+00:00
43000.0,1729851060,430,-0.0,2024-10-25 10:11:00+00:00
43000.0,1729851120,430,-0.0,2024-10-25 10:12:00+00:00
43000.0,1729851180,430,-0.0,2024-10-25 10:13:00+00:00
43000.0,1729851240,430,-0.0,2024-10-25 10:14:00+00:00
43000.0,1729851300,430,-0.0,2024-10-25 10:15:00+00:00
43000.0,1729851360,430,-0.0,2024-10-25 10:16:00+00:00
43000.0,1729851420,430,-0.0,2024-10-25 10:17:00+00:00
43000.0,1729851480,430,-0.0,2024-10-25 10:18:00+00:00
43000.0,1729851540,430,-0.0,2024-10-25 10:19:00+00:00
43000.0,1729851600,430,-0.0,2024-10-25 10:20:00+00:00
43000.0,1729851660,430,-0.0,2024-10-25 10:21:00+00:00
43000.0,1729851720,430,-0.0,2024-10-25 10:22:00+00:00
43000.0,1729851780,430,-0.0,2024-10-25 10:23:00+00:00
43000.0,1729851840,430,-0.0,2024-10-25 10:24:00+00:00
43000.0,1729851900,430,-0.0,2024-10-25 10:25:00+00:00
43000.0,1729851960,430,-0.0,2024-10-25 10:26:00+00:00
43000.0,1729852020,430,-0.0,2024-10-25 10:27:00+00:00
43000.0,1729852080,430,-0.0,2024-10-25 10:28:00+00:00
43000.0,1729852140,430,-0.0,2024-10-25 10:29:00+00:00
43000.0,1729852200,430,-0.0,2024-10-25 10:30:00+00:00
43000.0,1729852260,430,-0.0,2024-10-25 10:31:00+00:00
43000.0,1729852320,430,-0.0,2024-10-25 10:32:00+00:00
43000.0,1729852380,430,-0.0,2024-10-25 10:33:00+00:00
43000.0,1729852440,430,-0.0,2024-10-25 10:34:00+00:00
43000.0,1729852500,430,-0.0,2024-10-25 10:35:00+00:00
43000.0,1729852560,430,-0.0,2024-10-25 10:36:00+00:00
43000.0,1729852620,430,-0.0,2024-10-25 10:37:00+00:00
43000.0,1729852680,430,-0.0,2024-10-25 10:38:00+00:00
43000.0,1729852740,430,-0.0,2024-10-25 10:39:00+00:00
43000.0,1729852800,430,-0.0,2024-10-25 10:40:00+00:00
43000.0,1729852860,430,-0.0,2024-10-25 10:41:00+00:00
43000.0,1729852920,430,-0.0,2024-10-25 10:42:00+00:00
43000.0,1729852980,430,-0.0,2024-10-25 10:43:00+00:00
43000.0,1729853040,430,-0.0,2024-10-25 10:44:00+00:00
43000.0,1729853100,430,-0.0,2024-10-25 10:45:00+00:00
43000.0,1729853160,430,-0.0,2024-10-25 10:46:00+00:00
43000.0,1729853220,430,-0.0,2024-10-25 10:47:00+00:00
43000.0,1729853280,430,-0.0,2024-10-25 10:48:00+00:00
43000.0,1729853340,430,-0.0,2024-10-25 10:49:00+00:00
43000.0,1729853400,430,-0.0,2024-10-25 10:50:00+00:00
43000.0,1729853460,430,-0.0,2024-10-25 10:51:00+00:00
43000.0,1729853520,430,-0.0,2024-10-25 10:52:00+00:00
43000.0,1729853580,430,-0.0,2024-10-25 10:53:00+00:00
43000.0,1729853640,430,-0.0,2024-10-25 10:54:00+00:00
43000.0,1729853700,430,-0.0,2024-10-25 10:55:00+00:00
43000.0,1729853760,430,-0.0,2024-10-25 10:56:00+00:00
43000.0,1729853820,430,-0.0,2024-10-25 10:57:00+00:00
43000.0,1729853880,430,-0.0,2024-10-25 10:58:00+00:00
43000.0,1729853940,430,-0.0,2024-10-25 10:59:00+00:00
43000.0,1729854000,430,-0.0,2024-10-25 11:00:00+00:00
43000.0,1729854060,430,-0.0,2024-10-25 11:01:00+00:00
43000.0,1729854120,430,-0.0,2024-10-25 11:02:00+00:00
43000.0,1729854180,430,-0.0,2024-10-25 11:03:00+00:00
43000.0,1729854240,430,-0.0,2024-10-25 11:04:00+00:00
43000.0,1729854300,430,-0.0,2024-10-25 11:05:00+00:00
43000.0,1729854360,430,-0.0,2024-10-25 11:06:00+00:00
43000.0,1729854420,430,-0.0,2024-10-25 11:07:00+00:00
43000.0,1729854480,430,-0.0,2024-10-25 11:08:00+00:00
43000.0,1729854540,430,-0.0,2024-10-25 11:09:00+00:00
43000.0,1729854600,430,-0.0,2024-10-25 11:10:00+00:00
43000.0,1729854660,430,-0.0,2024-10-25 11:11:00+00:00
43000.0,1729854720,430,-0.0,2024-10-25 11:12:00+00:00
43000.0,1729854780,430,-0.0,2024-10-25 11:13:00+00:00
43000.0,1729854840,430,-0.0,2024-10-25 11:14:00+00:00
43000.0,1729854900,430,-0.0,2024-10-25 11:15:00+00:00
43000.0,1729854960,430,-0.0,2024-10-25 11:16:00+00:00
43000.0,1729855020,430,-0.0,2024-10-25 11:17:00+00:00
43000.0,1729855080,430,-0.0,2024-10-25 11:18:00+00:00
43000.0,1729855140,430,-0.0,2024-10-25 11:19:00+00:00
43000.0,1729855200,430,-0.0,2024-10-25 11:20:00+00:00
43000.0,1729855260,430,-0.0,2024-10-25 11:21:00+00:00
43000.0,1729855320,430,-0.0,2024-10-25 11:22:00+00:00
43000.0,1729855380,430,-0.0,2024-10-25 11:23:00+00:00
43000.0,1729855440,430,-0.0,2024-10-25 11:24:00+00:00
43000.0,1729855500,430,-0.0,2024-10-25 11:25:00+00:00
43000.0,1729855560,430,-0.0,2024-10-25 11:26:00+00:00
43000.0,1729855620,430,-0.0,2024-10-25 11:27:00+00:00
43000.0,1729855680,430,-0.0,2024-10-25 11:28:00+00:00
43000.0,1729855740,430,-0.0,2024-10-25 11:29:00+00:00
43000.0,1729855800,430,-0.0,2024-10-25 11:30:00+00:00
43000.0,1729855860,430,-0.0,2024-10-25 11:31:00+00:00
43000.0,1729855920,430,-0.0,2024-10-25 11:32:00+00:00
43000.0,1729855980,430,-0.0,2024-10-25 11:33:00+00:00
43000.0,1729856040,430,-0.0,2024-10-25 11:34:00+00:00
43000.0,1729856100,430,-0.0,2024-10-25 11:35:00+00:00
43000.0,1729856160,430,-0.0,2024-10-25 11:36:00+00:00
43000.0,1729856220,430,-0.0,2024-10-25 11:37:00+00:00
43000.0,1729856280,430,-0.0,2024-10-25 11:38:00+00:00
43000.0,1729856340,430,-0.0,2024-10-25 11:39:00+00:00
43000.0,1729856400,430,-0.0,2024-10-25 11:40:00+00:00
43000.0,1729856460,430,-0.0,2024-10-25 11:41:00+00:00
43000.0,1729856520,430,-0.0,2024-10-25 11:42:00+00:00
43000.0,1729856580,430,-0.0,2024-10-25 11:43:00+00:00
43000.0,1729856640,430,-0.0,2024-10-25 11:44:00+00:00
43000.0,1729856700,430,-0.0,2024-10-25 11:45:00+00:00
43000.0,1729856760,430,-0.0,2024-10-25 11:46:00+00:00
43000.0,1729856820,430,-0.0,2024-10-25 11:47:00+00:00
43000.0,1729856880,430,-0.0,2024-10-25 11:48:00+00:00
43000.0,1729856940,430,-0.0,2024-10-25 11:49:00+00:00
43000.0,1729857000,430,-0.0,2024-10-25 11:50:00+00:00
43000.0,1729857060,430,-0.0,2024-10-25 11:51:00+00:00
43000.0,1729857120,430,-0.0,2024-10-25 11:52:00+00:00
43000.0,1729857180,430,-0.0,2024-10-25 11:53:00+00:00
43000.0,1729857240,430,-0.0,2024-10-25 11:54:00+00:00
43000.0,1729857300,430,-0.0,2024-10-25 11:55:00+00:00
43000.0,1729857360,430,-0.0,2024-10-25 11:56:00+00:00
43000.0,1729857420,430,-0.0,2024-10-25 11:57:00+00:00
43000.0,1729857480,430,-0.0,2024-10-25 11:58:00+00:00
43000.0,1729857540,430,-0.0,2024-10-25 11:59:00+00:00
43000.0,1729857600,430,-0.0,2024-10-25 12:00:00+00:00
43000.0,1729857660,430,-0.0,2024-10-25 12:01:00+00:00
43000.0,1729857720,430,-0.0,2024-10-25 12:02:00+00:00
43000.0,1729857780,430,-0.0,2024-10-25 12:03:00+00:00
43000.0,1729857840,430,-0.0,2024-10-25 12:04:00+00:00
43000.0,1729857900,430,-0.0,2024-10-25 12:05:00+00:00
43000.0,1729857960,430,-0.0,2024-10-25 12:06:00+00:00
43000.0,1729858020,430,-0.0,2024-10-25 12:07:00+00:00
43000.0,1729858080,430,-0.0,2024-10-25 12:08:00+00:00
43000.0,1729858140,430,-0.0,2024-10-25 12:09:00+00:00
43000.0,1729858200,430,-0.0,2024-10-25 12:10:00+00:00
43000.0,1729858260,430,-0.0,2024-10-25 12:11:00+00:00
43000.0,1729858320,430,-0.0,2024-10-25 12:12:00+00:00
43000.0,1729858380,430,-0.0,2024-10-25 12:13:00+00:00
43000.0,1729858440,430,-0.0,2024-10-25 12:14:00+00:00
43000.0,1729858500,430,-0.0,2024-10-25 12:15:00+00:00
43000.0,1729858560,430,-0.0,2024-10-25 12:16:00+00:00
43000.0,1729858620,430,-0.0,2024-10-25 12:17:00+00:00
43000.0,1729858680,430,-0.0,2024-10-25 12:18:00+00:00
43000.0,1729858740,430,-0.0,2024-10-25 12:19:00+00:00
43000.0,1729858800,430,-0.0,2024-10-25 12:20:00+00:00
43000.0,1729858860,430,-0.0,2024-10-25 12:21:00+00:00
43000.0,1729858920,430,-0.0,2024-10-25 12:22:00+00:00
43000.0,1729858980,430,-0.0,2024-10-25 12:23:00+00:00
43000.0,1729859040,430,-0.0,2024-10-25 12:24:00+00:00
43000.0,1729859100,430,-0.0,2024-10-25 12:25:00+00:00
43000.0,1729859160,430,-0.0,2024-10-25 12:26:00+00:00
43000.0,1729859220,430,-0.0,2024-10-25 12:27:00+00:00
